espèce source,interaction,espèce cible,source,poids,commentaire
pomme de terre,favorise,fève fèverole,"Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Jardinage Biologique', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'IDEP Foundation', Favorise d'après 'Le potager de Marie', Favorise d'après 'Companion gardening', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",16.0,
pomme de terre,favorise,haricots,"Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Favorise d'après 'Le potager de Marie', Favorise d'après 'Jardin Bio', Favorise d'après 'Companion Planting  The Natural Way to Gardening', Favorise d'après 'Companion gardening', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Jardinage Biologique', Favorise d'après 'IDEP Foundation', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Jean Monet. Le jardin des Monet', Favorise d'après 'Companion planting', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",25.0,
pomme de terre,favorise,kiwi,"Favorise d'après 'Ooreka', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",2.0,
pomme de terre,favorise,laitue,"Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Le potager de Marie', Favorise d'après 'Companion planting', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager'",2.0,
pomme de terre,favorise,lavande,"Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
pomme de terre,défavorise,lin,"Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",1.0,
pomme de terre,favorise,maïs,"Favorise d'après 'Companion planting', Favorise d'après 'Companion gardening', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Jardipartage', Défavorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Le potager de Marie', Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'IDEP Foundation', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Defi Ecologique'",7.0,
pomme de terre,défavorise,melon,"Défavorise d'après 'Companion gardening', Défavorise d'après 'Rustica', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Jardipartage', Défavorise d'après 'Companion planting'",6.0,
pomme de terre,défavorise,menthe,Défavorise d'après 'Jardinage Biologique',1.0,
pomme de terre,favorise,morelle de balbis,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
pomme de terre,favorise,mélisse,"Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
pomme de terre,défavorise,navet,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'Companion Planting  The Natural Way to Gardening', Défavorise d'après 'Companion planting'",1.0,
pomme de terre,défavorise,noyer,"Défavorise d'après 'Defi Ecologique', Défavorise d'après 'Ooreka'",2.0,
pomme de terre,défavorise,oignon,"Favorise d'après 'Companion planting', Défavorise d'après 'Jardipartage', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Rustica', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Défavorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Défavorise d'après 'Defi Ecologique', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Le Monde', Défavorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.'",8.0,
pomme de terre,favorise,origan,"Favorise d'après 'IDEP Foundation', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat'",2.0,
pomme de terre,favorise,ortie,"Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Plantes amies, ennemies'",2.0,
pomme de terre,favorise,pastèque,Favorise d'après 'Sustainable Gardening Australia',1.0,
pomme de terre,défavorise,piment,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Jardipartage', Favorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",2.0,
pomme de terre,favorise,pois,"Défavorise d'après 'Companion Planting  The Natural Way to Gardening', Défavorise d'après 'Companion planting', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Le potager de Marie', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Jardinage Biologique', Favorise d'après 'IDEP Foundation', Favorise d'après 'Ecological Agriculture Projects, McGill University', Défavorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Companion gardening', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",12.0,
pomme de terre,défavorise,poivron,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Jardipartage', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Rustica', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",4.0,
pomme de terre,défavorise,pommier,"Défavorise d'après 'Sustainable Gardening Australia', Défavorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Défavorise d'après 'IDEP Foundation'",3.0,
pomme de terre,défavorise,pâtisson,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",2.0,
pomme de terre,favorise,pétunia,"Favorise d'après 'Companion planting', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Le potager de Marie'",3.0,
pomme de terre,favorise,radis,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Jardinage Biologique', Défavorise d'après 'Defi Ecologique', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Défavorise d'après 'Jean Monet. Le jardin des Monet', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",2.0,
pomme de terre,favorise,raifort,"Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Favorise d'après 'Companion gardening', Favorise d'après 'Jardinage Biologique', Favorise d'après 'Companion Planting  The Natural Way to Gardening', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'IDEP Foundation', Favorise d'après 'Companion planting', Favorise d'après 'Le potager de Marie', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",12.0,
pomme de terre,défavorise,romarin,"Défavorise d'après 'Sustainable Gardening Australia', Défavorise d'après 'Jardinage Biologique', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'IDEP Foundation', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",2.0,
pomme de terre,défavorise,rutabaga,Défavorise d'après 'Companion planting',1.0,
pomme de terre,favorise,soucis,"Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Companion Planting  The Natural Way to Gardening', Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Favorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'IDEP Foundation', Favorise d'après 'Companion planting', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",11.0,
pomme de terre,favorise,tanaisie,Favorise d'après 'Ekopedia : cultures associées',1.0,
pomme de terre,défavorise,tomate,"Défavorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Défavorise d'après 'Rustica', Défavorise d'après 'Companion gardening', Défavorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Défavorise d'après 'Companion planting', Défavorise d'après 'Jardinage Biologique', Défavorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Défavorise d'après 'Ecological Agriculture Projects, McGill University', Défavorise d'après 'Jean Monet. Le jardin des Monet', Défavorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Défavorise d'après 'Le Monde', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Jardipartage', Défavorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'Companion Planting  The Natural Way to Gardening', Défavorise d'après 'Defi Ecologique', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'IDEP Foundation'",19.0,
pomme de terre,défavorise,tournesol,"Défavorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Défavorise d'après 'Companion planting', Défavorise d'après 'Companion gardening', Défavorise d'après 'Companion Planting  The Natural Way to Gardening', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Défavorise d'après 'Le Monde', Défavorise d'après 'Rustica', Défavorise d'après 'Ecological Agriculture Projects, McGill University', Défavorise d'après 'Sustainable Gardening Australia', Défavorise d'après 'IDEP Foundation'",10.0,
pomme de terre,favorise,œillet d'inde,"Favorise d'après 'Le potager de Marie', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Plantes amies, ennemies'",4.0,
pommier,favorise,achillée millefeuille,Favorise d'après 'IDEP Foundation',1.0,
pommier,favorise,ail,Favorise d'après 'IDEP Foundation',1.0,
pommier,défavorise,baguenaudier,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
pommier,favorise,camomille allemande,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
pommier,favorise,capucine,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    , Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'IDEP Foundation'",3.0,
pommier,favorise,ciboulette,"Favorise d'après 'IDEP Foundation', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Ooreka'",4.0,
pommier,favorise,epinard,Favorise d'après 'IDEP Foundation',1.0,
pommier,défavorise,herbe,Défavorise d'après 'IDEP Foundation',1.0,
pommier,favorise,menthe,Favorise d'après 'Ooreka',1.0,
pommier,favorise,mélisse,Favorise d'après 'IDEP Foundation',1.0,
pommier,favorise,nerprun alaterne,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
pommier,favorise,noyer,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
